,MAL_ID,Name,Score,Genres,sypnopsis,Japanese name,poster_url
51,3782,Kara no Kyoukai 2: Satsujin Kousatsu (Zen),7.84,"Action, Mystery, Supernatural, Romance, Thriller","In the winter of 1995, Mikiya Kokutou passes a young woman during a late night stroll in the snow. Clad in a striking white kimono and bearing an enigmatic gaze, Shiki Ryougi smiles at Mikiya who stares back with curiosity. Later that spring, Mikiya notices Shiki at his high school entrance ceremony, and they become acquaintances through lunchtime conversations. As Shiki begins opening up to him, Mikiya learns about her unique upbringing. Meanwhile, a series of unprecedented murders takes place across Mifune City. Seemingly related, these murders are particularly brutal and warrant a large scale police investigation. Because of his cousin's work as a police investigator, Mikiya is given insight into the investigation. Concerned for Shiki's safety, Mikiya decides to monitor her actions, but in doing so, he stumbles upon a truly frightening discovery that changes his life forever.",劇場版 空の境界 the Garden of sinners 第二章『殺人考察（前）』,https://image.tmdb.org/t/p/w500/zxNZpMkis5XnD81Y3gqJhh9ZOmk.jpg
52,8547,Dr. Slump Movie 05: Arale-chan Hoyoyo! Yume no Miyako Mechapolis,6.12,"Comedy, Sci-Fi, Shounen","ale and her friends from Penguin Village, after watching a movie that mentions Mechapolis, a mecha city, express a desire that it was real. That same night all the children get abducted and end up in the real Mechapolis! They learn that for that night every wish they have will be granted. What could possibly go wrong... (Source: M74)",Dr.スランプ アラレちゃん ほよよ!夢の都メカポリス,https://image.tmdb.org/t/p/w500/e3duwUFFUZ9LcwAHR6ZDKsDveC9.jpg
53,36286,Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow,7.54,"Drama, Fantasy","Subaru Natsuki finally gets to take a breather, but he does not waste any time as he prepares for a date with his beloved Emilia. He scouts the nearby village for the right dating spot, and with the help of the village children, he finds a wonderful location. With that, he is well prepared for his date! Unfortunately for Subaru, cold weather suddenly sweeps across Roswaal's mansion on his important day, leaving him with no choice but to postpone the date. Overnight, it becomes even colder and unbearable. Subaru must get to the bottom of this because, at this rate, his date will be the least of his worries.",Re:ゼロから始める異世界生活 Memory Snow,https://image.tmdb.org/t/p/w500/y7XwmyE5ue9hjk65fEWpO2hGU2B.jpg
54,38980,I Like It,4.76,Music,"The ""Japan Anime Edition"" music video directed by Ruka Noguchi for I Like It by Cardi B.",I Like It,https://image.tmdb.org/t/p/w500/2IpihJlRUf29UW7KMINNwGaHPrW.jpg
55,974,Dead Leaves,7.23,"Adventure, Psychological, Comedy, Sci-Fi","Pandy and Retro awaken naked on Earth with no recollection of their past. They embark on a devastating crime spree in search of food, clothing and transportation, but are captured by authorities and sent to the infamous lunar penitentiary named Dead Leaves. While incarcerated, they quickly discover that Dead Leaves is also a top-secret cloning facility, occupied by villainous guards and deformed genetic experiments. Ultra-manic chaos and hyper-violent bedlam ensue as they organize a prison break with the aid of their fellow mutant inmates.",デッド　リーブス,https://image.tmdb.org/t/p/w500/67OOVuA5obEgvJNpRkEpcmGy8mL.jpg
56,2272,Mahou no Princess Minky Momo: Yume no Naka no Rondo,6.52,"Magic, Shoujo","ky Momo travels to an island where she finds a land of children and gets tangled up in an absurd, no-holds-barred standoff against the world's nations. Has ""Dr. Strangelove"" references. (Source: AniDB)",魔法のプリンセス ミンキーモモ夢の中の輪舞,https://image.tmdb.org/t/p/w500/1SgNIm6RzDX9mK8eTVsLSr59TZx.jpg
57,580,Kogepan,6.84,Comedy,"accident in the bakery's oven caused a piece of bread to stay in the oven for way too long. Thus Kogepan was born - a piece of burnt bread, having no chance to be sold. (Source: ANN)",こげぱん,https://image.tmdb.org/t/p/w500/zIguYszjNT3F1aGQFGnhSZf8x0Y.jpg
58,35851,Sayonara no Asa ni Yakusoku no Hana wo Kazarou,8.45,"Drama, Fantasy","aquia is a member of a special race called the Iorph—mystical beings who can live for hundreds of years and remain separate from the lives and daily troubles of mankind. However, Maquia has always felt lonely despite being surrounded by her people, as she was orphaned from a young age. She daydreams about the outside world, but dares not travel from her home due to the warnings of the clan's chief. One day however, the outside world finds her, as the power-hungry kingdom of Mezarte invades her homeland. They already have what is left of the giant dragons, the Renato, under their control, and now their king wishes to add the immortality of the Iorph to his bloodline. The humans and their Renato ravage the Iorph homeland and kill most of its inhabitants. Caught in the midst of the attack, Maquia is carried off by one of the Renato that has gone berserk. It soon dies, and she is left deserted in a forest far from home, now truly alone save for the cries of a single baby off in the distance. Maquia finds the baby in a destroyed village and decides to raise him as her own, naming him Ariel. Although she knows nothing of the human world, how to raise a child that ages much faster than her, or how to live with the smoldering loneliness inside, she is determined to make it all work somehow.",さよならの朝に約束の花をかざろう,https://image.tmdb.org/t/p/w500/hL3NqRE2ccR4Y2sYSJTrmalRjrz.jpg
59,40129,Rebirth,5.34,"Game, Slice of Life, Comedy",The series revolve around a team of 12 high school students who love to play the trading card game Rebirth For You. (Source: Anime News Network),りばあす,https://image.tmdb.org/t/p/w500/cNm3lTw9Hyj2g8BJ54bZGaezU5d.jpg
60,40691,Kiss of Life,6.38,Music,"music video for one of Ensemble Star's newest units, ALKALOID, of their debut song Kiss of Life .",あんさんぶるスターズ！！ Music MV vol.3 「Kiss of Life」,https://image.tmdb.org/t/p/w500/f3xIkogsxCJa9NrdGiMxBL6wsfI.jpg
61,2390,Hoshi no Kirby,6.77,"Action, Adventure, Comedy, Parody, Fantasy","diminutive pink creature orbiting in space called ""Kirby"" crash lands into Dream Land. Once getting acquainted with the citizens who live there in Cappy Town, he begins to defend the town from the monsters that King Dedede, the self-proclaimed ruler of Cappy Town, orders from the evil Nightmare Enterprises. (Source: ANN)",星のカービィ,https://image.tmdb.org/t/p/w500/tNyg8i71Bq1M75Hv3jxpkaC6FdE.jpg
62,2561,Captain Future,7.06,"Action, Adventure, Sci-Fi, Shounen","Curtis Newton, aka Captain Future, is an orphan. His parents died in their artificial satellite while he was an infant. His father was a scientist, who has abandoned earth for the satellite to dedicate his life for science along with his aging friend the genius Dr Simon Wright. Wright senses his death, and decides to implant his brain in a mechanical container. They both manufactured a superior robot and an android. Captain future dedicated his life to fight evil along with his three men, the brain, android, and robot. (Source: ANN)",キャプテンフューチャー,https://image.tmdb.org/t/p/w500/bBPO7IMCSyCOwWrVbRnwzR00SDg.jpg
63,10483,"Sengoku Basara Two: Ryuko, Itadaki no Chikai! Atsuki Mirai e Kakeru Tamashii!!",7.27,"Action, Historical, Samurai",xtra episode included on the 7th DVD.,戦国BASARA 弐:竜虎、頂の誓い! 熱き未来へ駆ける魂!!,https://image.tmdb.org/t/p/w500/8iINl4QvVgZ6SWRabBpuZz2dBfW.jpg
64,15927,Carnival Phantasm: HibiChika Special,7.37,"Comedy, Supernatural",pisode of Carnival Phantasm released on the Type-moon Fes - 10th Anniversary Event - Blu-ray.,カーニバル・ファンタズム ひびちかスペシャル,https://image.tmdb.org/t/p/w500/vh47zCpzDAWIWJbpzvXloHNAOKC.jpg
65,12565,Fate/Prototype,6.73,"Action, Supernatural, Magic, Romance, Fantasy, Shounen",Fate/Prototype is a digest version of Kinoko Nasu's original version of Fate/stay night .,Fate/Prototype,https://image.tmdb.org/t/p/w500/glHU3gZTxQDfrkpZjosxtht0Ak6.jpg
66,844,Konjiki no Gash Bell!!: 101 Banme no Mamono,7.29,"Adventure, Shounen, Supernatural","During the Summer holidays, Gash and gang decide to head for Fuji Mountain for a picnic gathering. There, they encounter a girl with a white magical book. Her name is Kotoha and her book has a message saying that Gash's mother is located a cave in the forest. However, when they eventually found the cave, there was already a blond-haired youth by the name of Wiseman. In order to rescue Wiseman, Gash and the others attempt to proceed into the depths of the cave and stumble upon the entrance to another world. Soon later, the strongest warrior, the Black Knight, appeared before them. Thinking that Gash was the one who stole the 101th magical book, the Black Knight started to attack them. Gash and Kiyomaro have to find the real criminal in exactly 24 hours, or else they will be stuck in the alternative world forever.",劇場版 金色のガッシュベル!! 101番目の魔物,https://image.tmdb.org/t/p/w500/eW250uuZW49GTJ5ZH0e3kNesWSd.jpg
67,38810,Bleach: Gotei 13 Omake,6.45,"Action, Adventure",No synopsis information has been added to this title. Help improve our database by adding a synopsis here .,Unknown,https://image.tmdb.org/t/p/w500/aXBQD515okXQZmYA89ntXMvSJSd.jpg
68,867,Slayers Gorgeous,7.33,"Adventure, Comedy, Fantasy, Magic, Supernatural","Sorceresses Lina Inverse and Naga the Serpent are enjoying a meal in a villiage when the residents suddenly retreat indoors and two armies - one of men and one of a young girl and a tribe of dragons. Although the ruler of the town originally tries to convince Lina that this is because of a dark legacy, in truth the dragon army is led by his daughter and their battles are over her allowance. Lina agrees to help the ruler while Naga joins his daughter, Marlene. (Source: ANN)",スレイヤーズごぅじゃす,https://image.tmdb.org/t/p/w500/tJWFXtqQl0DU0r5cAqM2DCNFtOF.jpg
69,7551,Gowapper 5 Gordam,6.19,"Action, Adventure, Mecha, Sci-Fi","Five youths from Edo City explore a strange rocky island and discover the mecha that Doctor Hoarai had been creating in order to resist the impending attack by a race of subterranean rock people. Doctor Hoarai was ridiculed by the scientific community for his predictions that such an attack would take place. The youths decide to join the doctor (who was dead but had transferred his mind into a computer) in piloting the vehicles and protecting Earth. The Gowapper 5 Gordam team is born! With the aid of the giant fighting robot Gordam, the Gowapper team under the leadership of Youko Misaki must face the hordes of the inhuman subterranean people. (Source: AniDB)",ゴワッパー5ゴーダム,https://image.tmdb.org/t/p/w500/1kuYBVvmtxuIvDKWzM10UfySWit.jpg
