,user_id,anime_id,rating,watching_status,watched_episodes
18956959,61339,13601,9,2,22
89867892,290451,11979,7,2,1
18610406,60269,11887,10,2,13
107191710,346779,10534,10,2,1
60077652,194697,20,8,2,220
92017446,297243,14407,8,2,1
4335957,14251,23273,8,2,22
76716010,248529,16904,8,2,1
72876079,235849,8525,8,2,12
99064273,320111,37105,9,2,12
32731289,106203,8525,8,2,12
89541837,289435,2167,9,2,23
47023399,152569,23281,8,2,11
53069227,172124,31964,9,2,13
16104871,52277,801,10,2,26
23663120,76628,431,8,2,1
103026281,332943,6198,8,2,1
74733075,241939,7711,8,2,1
33254170,107703,21855,6,2,5
95975703,310179,2963,9,2,13
86260175,278880,14741,5,2,12
11185391,36433,10620,8,2,26
85663620,277037,30,10,2,26
57070755,185158,31598,5,2,1
363915,1170,12565,8,2,1
48111700,156207,1475,8,2,1
8760890,28619,12893,9,2,6
20262870,65476,17643,7,2,1
43972397,142689,384,2,2,13
89336423,288720,14741,7,2,12
95487162,308570,37569,8,2,12
35997029,116852,431,10,2,1
34135301,110710,408,7,2,1
64740146,209553,33926,10,2,12
102959149,332760,2963,9,2,13
17538486,56917,3782,8,2,1
73589788,238249,15775,7,3,1
93572897,302329,37430,5,2,24
40680838,131977,2499,8,2,1
26429888,85624,6547,10,2,13
6131556,20157,10620,10,2,26
83152223,269188,2161,5,2,13
58201587,188763,13601,10,2,22
60554531,196261,20583,8,2,25
64928220,210182,431,9,2,1
27319959,88523,39587,8,2,13
102075777,329821,79,7,2,24
62627917,202918,10408,5,2,1
33845442,109721,889,8,2,12
70494749,228122,50,8,2,24
96132274,310635,985,8,2,1
92581053,299025,23673,7,2,12
42141084,136607,14741,6,2,12
15751934,51101,25879,8,2,13
13916317,45207,34962,7,2,1
34650381,112423,16732,8,2,12
8150306,26608,322,8,2,12
69429223,224553,14741,4,2,12
99661161,321963,14511,7,2,13
49780392,161470,25681,9,2,12
73852151,239134,31043,9,2,12
16944809,54897,4654,7,2,24
13172730,42829,513,9,2,1
54175593,175668,14713,6,2,13
86452100,279502,13601,9,2,22
63368470,205345,2167,7,2,23
98004545,316628,31181,9,2,12
104670842,338299,322,8,2,0
29960106,97117,25429,4,4,1
19404538,62734,355,5,4,6
18972352,61396,11771,9,2,25
22364385,72381,41468,8,2,3
39840682,129466,38408,9,2,25
95529489,308731,7337,7,2,1
73097186,236601,10620,6,2,26
17430868,56570,17777,7,2,12
102909757,332600,1430,5,2,1
1179848,4024,1571,7,3,0
7746357,25377,2514,6,2,1
57626048,186943,21855,9,2,5
7618381,24957,2161,8,2,13
2983822,10066,19685,4,4,5
89367252,288830,597,8,2,1
48599581,157676,97,6,2,26
44802434,145398,531,10,2,1
85163309,275517,889,9,2,12
46179227,149808,355,8,2,24
70641327,228576,527,7,2,276
40584861,131674,33489,4,4,0
96826723,312793,28121,8,2,13
75162410,243369,166,3,4,2
63219428,204880,1121,8,2,1
8530633,27853,2161,5,2,13
15186238,49316,25835,8,2,24
314071,985,431,10,2,1
87884502,284056,11981,9,2,1
89681476,289875,14741,8,2,12
89193950,288196,15039,9,2,1
44454695,144232,5630,1,4,11
2561133,8593,2508,10,2,12
79187950,256423,16732,6,2,12
80969181,262186,37105,9,2,12
44685171,145003,5583,4,2,1
74196984,240213,21273,8,2,12
46696151,151472,1292,7,4,1
104514298,337781,31636,7,2,12
21345736,69041,13601,10,2,22
25313657,82120,33814,3,2,13
33799668,109581,8247,9,2,1
70347938,227678,31636,6,3,2
54311160,176133,32182,8,2,12
33355533,108031,28623,8,2,12
70699635,228773,14741,8,2,12
85498974,276574,10408,10,2,1
32882892,106668,14741,8,2,12
79567993,257696,10620,7,2,26
62887831,203769,37520,8,2,24
4651423,15355,15335,10,2,1
41588768,134839,10584,8,2,1
53419713,173237,15039,10,2,1
8513010,27799,6547,7,3,1
75484247,244402,97,9,2,26
81824059,264888,32615,8,2,12
33404464,108213,6547,9,2,13
13006670,42294,355,9,2,24
30646033,99308,460,7,2,1
84342793,272879,338,8,2,40
32039534,103896,1887,9,2,24
94008716,303803,2390,8,4,40
41313082,133939,40028,9,1,8
65188114,210988,1535,10,2,37
103439972,334346,431,7,2,1
33068062,107167,1,10,2,26
46325273,150319,66,9,2,26
57312295,185933,1504,8,2,1
108585063,351299,50,8,3,0
13800319,44834,10408,9,2,1
85563290,276765,36783,6,2,1
86731228,280403,11771,9,2,25
18455550,59790,2827,4,4,3
63355232,205304,28891,8,2,25
54741381,177567,10196,7,2,1
19943777,64399,14289,7,3,6
73212078,236992,1313,7,2,50
101001342,326293,889,8,2,12
88978199,287447,8247,6,2,1
63083208,204442,12413,4,4,2
76122914,246569,23281,8,2,11
38459831,124927,28623,8,2,12
105256932,340268,512,7,2,1
18554449,60105,37430,5,2,24
72495436,234653,6895,8,2,12
77993898,252478,7518,4,2,1
75988819,246086,36946,7,2,1
35671378,115779,1917,10,2,3
5052867,16643,32615,9,2,12
80765258,261549,14713,8,2,13
79847768,258637,889,9,2,12
12569075,40864,11981,10,2,1
19056851,61630,1485,10,3,0
82248689,266339,4713,4,2,1
30133196,97686,249,9,2,167
95985600,310210,79,7,2,24
7851966,25695,889,7,3,0
6129902,20149,6895,8,2,12
44130631,143241,32648,8,2,12
84014513,271795,16732,8,2,12
26744350,86680,34096,10,2,12
56121181,182125,9926,9,2,12
29826748,96640,355,9,2,24
84689164,274044,6547,7,2,13
69685748,225378,12893,6,2,6
45944881,148981,28825,4,2,12
66857883,216354,2508,8,2,12
14955075,48554,11979,7,2,1
107915907,349165,31636,7,2,12
24697553,80095,32648,9,2,12
26414767,85577,9253,10,2,24
54833612,177865,31043,10,2,12
66408637,214936,759,9,2,1
41780717,135439,9253,10,2,24
45971583,149076,20,7,2,220
95643148,309125,109,9,2,24
38180766,124012,13667,9,2,1
30256556,98063,8369,8,2,1
33724778,109311,30,10,2,26
29548639,95745,1535,8,1,32
86580914,279904,39587,8,2,13
78924714,255550,513,6,2,1
87309682,282285,20583,9,2,25
54319996,176169,25879,7,2,13
19446548,62889,3727,8,2,1
84990352,275029,10521,9,2,13
35784457,116163,36023,1,1,7
90978498,293975,10417,5,2,1
7017102,23021,4886,6,2,1
92495701,298751,6547,7,1,1
19046764,61600,2167,5,2,23
95621700,309050,42897,8,1,8
40395565,131093,14511,9,2,13
15222671,49424,20,9,3,111
78286600,253384,31043,6,2,12
37647220,122312,36286,7,2,1
99992218,323076,22961,8,2,1
24041061,77985,31964,8,1,12
22227178,71931,9077,4,2,1
78200116,253125,31964,8,1,12
8870248,28971,31580,8,2,13
71186249,230418,32182,9,2,12
60251843,195267,32182,8,2,12
66447978,215070,10793,9,2,22
19862925,64146,28891,10,2,25
10930059,35586,31181,8,2,12
96501631,311834,10012,8,2,12
63236512,204946,1887,9,2,24
33639826,109033,9367,8,2,12
313577,985,9611,7,2,3
35234001,114348,2142,10,2,51
23997011,77818,10711,3,2,12
26998747,87496,37779,8,2,12
9534017,31123,32491,6,2,4
43456982,140943,1535,10,2,37
48540090,157487,27387,6,2,1
79632382,257925,395,6,2,13
56591882,183553,889,6,2,12
89735390,290058,39587,7,2,13
44500906,144383,11887,8,2,13
98355413,317769,841,7,2,16
75873598,245717,32615,9,2,12
74867963,242402,11981,10,2,1
1745738,5955,13863,7,2,1
100445764,324491,5630,8,2,11
54004139,175091,1535,10,2,37
50096180,162512,21273,7,2,12
50017299,162238,20,8,3,13
52667216,170847,19133,5,2,7
30000650,97257,28121,4,2,13
97031863,313513,10620,9,2,26
78987653,255757,14741,8,2,12
19654571,63532,985,8,2,1
97786698,315957,11979,9,2,1
88628832,286426,9000,8,2,1
55101455,178787,6547,7,2,13
97261864,314292,6774,7,2,11
22377543,72428,12893,8,2,6
57826811,187530,6919,9,2,12
57539071,186681,28623,8,2,12
93562849,302306,39551,6,1,7
61934801,200671,527,8,3,35
98538567,318422,1313,8,2,50
60804191,197027,6919,9,2,12
1139133,3884,2116,7,2,128
15386896,49958,1120,7,2,1
17628830,57181,14227,8,1,11
91303341,295004,8129,8,2,11
68693921,222226,1299,6,2,13
80594374,260948,34541,7,2,1
81240577,263078,13601,7,2,22
58709569,190260,9253,10,2,24
97931813,316400,16904,7,2,1
7843483,25669,25157,6,2,12
75993380,246100,431,8,2,1
28718640,93066,28121,3,2,13
49956941,162028,23281,10,2,11
95828171,309681,28979,9,2,12
55971711,181657,15335,10,2,1
54207895,175780,20,9,2,220
5543862,18208,1760,7,2,1
55233897,179242,28121,8,2,13
108312073,350427,3782,9,2,1
68913716,222907,2167,10,2,23
94060108,303965,36833,9,2,1
86922495,281036,6061,4,2,3
50398767,163403,1,8,2,26
68933694,222992,645,8,2,1
3658035,12116,37105,7,2,12
85899379,277792,28623,7,2,12
68813854,222620,35851,10,2,1
32416149,105181,1,9,2,26
48780910,158271,6895,10,2,12
48591795,157659,20,8,2,220
105945552,342538,4106,9,2,1
9190035,30010,13667,6,2,1
49569942,160764,14741,6,2,12
106598221,344765,1917,7,6,0
78600656,254467,18671,7,2,12
33695537,109227,22433,1,4,1
81398783,263587,31988,9,2,13
97796077,315992,28221,6,2,12
83955393,271609,23273,6,4,17
73817553,239008,1887,7,2,24
51825045,168089,4106,9,2,1
4241956,13955,79,7,2,24
86694935,280284,14353,8,2,1
83379036,269860,1887,6,2,24
44765253,145274,597,5,2,1
36338964,117988,3782,8,2,1
47903547,155555,20,7,2,220
30922521,100199,597,5,2,1
102778496,332212,79,8,2,24
48483630,157308,30,7,2,26
101999050,329594,1352,9,2,3
25120046,81521,501,8,2,26
12362437,40163,28623,7,3,7
55910502,181464,3087,8,2,1
73662661,238463,32182,9,2,12
21388341,69160,14227,7,2,13
47233862,153278,28121,7,2,13
81633380,264286,10793,8,2,22
22432156,72599,413,1,2,1
101600219,328212,1,9,3,15
32804609,106403,20583,7,2,25
94543946,305481,9253,10,2,24
63572959,205993,14741,7,2,12
69333574,224228,4106,10,2,1
26474622,85777,1002,9,2,6
17666313,57296,10711,10,2,12
17764630,57665,2252,3,3,15
59629203,193233,31043,9,2,12
83108529,269049,32491,8,2,4
40402924,131115,1211,10,2,1
69398840,224439,20,7,2,220
28643600,92839,355,9,2,24
62515594,202540,16918,9,2,11
51099957,165610,34498,2,2,1
32412771,105168,15335,6,2,1
106087696,343010,32182,9,2,12
46575846,151121,28623,8,2,12
45769375,148403,19685,7,2,13
1960104,6658,1824,7,2,1
34684866,112548,759,9,2,1
88749993,286794,16049,10,2,24
100919832,326025,10408,8,2,1
34205459,110930,31043,7,2,12
43801135,142086,32182,9,2,12
89086469,287830,23273,8,2,22
73335149,237382,10521,8,2,13
34595963,112242,34540,10,2,1
38204740,124079,31297,7,2,1
56439112,183063,2508,8,2,12
73959857,239476,1120,6,2,1
45784956,148450,355,2,2,24
107922134,349183,11979,10,2,1
31428994,101909,9367,3,2,12
3422537,11369,27989,9,2,13
10256841,33416,37569,8,2,12
68106410,220353,2899,6,2,1
62967608,204028,157,8,2,26
52884873,171549,322,5,2,12
15635609,50737,14741,7,2,12
23718542,76816,1363,9,2,1
70946194,229628,2508,9,2,12
95733947,309401,513,9,2,1
36754353,119348,31297,8,2,1
44675853,144983,1313,6,2,50
76329216,247271,13601,10,2,22
4225973,13919,4202,7,2,2
94961492,306906,512,8,2,1
45687744,148171,13587,9,2,1
67230451,217577,13055,7,2,2
2774466,9375,10012,8,2,12
78081043,252734,37520,8,2,24
6179162,20313,11979,8,2,1
59233858,191985,20,7,2,220
59649654,193309,11887,8,2,13
104022050,336300,6467,10,2,1
27928679,90477,16904,6,2,1
99036526,320034,2026,8,2,52
38450320,124896,4654,7,2,24
31771505,103023,15911,8,2,12
78282482,253370,23273,7,2,22
92912684,300155,29757,8,2,1
85934600,277876,15197,6,2,1
87248947,282080,6547,9,2,13
806482,2707,22,9,2,178
40521857,131490,355,7,2,24
13807406,44862,9926,9,2,12
74312600,240585,25681,7,2,12
69292592,224097,4654,8,2,24
75147582,243325,31405,4,2,12
51765035,167903,2034,9,2,24
90266180,291709,14741,7,2,12
85020195,275114,157,4,2,26
22852571,73937,18671,7,2,12
23286914,75368,31580,8,2,13
46616299,151233,10620,7,2,26
44254929,143623,16353,7,2,13
64874985,209991,36371,9,2,4
23402565,75766,20,7,2,220
91359596,295178,30,8,2,26
57502946,186554,32182,7,2,12
77938993,252305,10521,8,2,13
85096894,275327,5597,8,2,13
82161816,266000,4896,5,4,16
94431157,305115,13601,10,2,22
94773988,306222,15775,8,2,2
101490969,327902,15039,9,2,1
50442271,163531,37430,9,2,24
89504572,289297,14289,8,2,13
619030,2059,13055,7,2,2
35025063,113651,28825,9,2,12
26576866,86121,13601,9,2,22
10270384,33465,37430,5,4,15
3069026,10332,6547,7,2,13
32982491,106944,10715,10,2,1
56763593,184175,896,7,2,1
65689626,212601,1887,9,2,24
97937507,316415,14289,7,2,13
29767433,96461,2167,9,2,23
69213742,223857,1571,7,2,25
38598202,125402,34427,5,2,12
19678777,63607,644,7,2,2
52116582,169086,1363,3,2,1
13209524,42943,14479,6,2,1
6049216,19849,30,7,2,26
35516098,115250,37569,9,2,12
32739410,106227,37897,5,2,1
62390895,202136,395,5,2,13
13702757,44544,23273,10,2,22
38482683,125015,19163,6,2,10
3036532,10255,1471,9,2,63
68581465,221930,13601,7,2,22
7943707,25938,35851,9,2,1
48332797,156849,11783,8,2,13
35173782,114139,2167,6,2,23
63401144,205461,6547,7,2,13
22285925,72130,28891,8,2,25
104464545,337633,37779,7,2,12
85811529,277496,2890,7,2,1
73823950,239030,3782,9,2,1
19831694,64047,9491,2,2,1
15916350,51712,13601,9,2,22
58039325,188242,22547,7,2,13
47756020,155064,36873,7,2,10
27066118,87681,1471,9,2,63
55523950,180223,6178,7,2,1
65630378,212404,5205,9,2,1
51622572,167402,4654,10,2,24
99550728,321666,6547,10,2,13
70382636,227785,14227,8,2,13
63651843,206247,10620,8,2,26
33857835,109756,1575,10,2,25
7027526,23059,8888,9,2,1
89899599,290543,20583,7,6,0
27299884,88466,37779,8,2,12
38386742,124698,5630,10,2,11
29834039,96660,76,6,2,13
3058531,10290,31964,8,2,13
5325833,17510,2581,8,2,25
25699703,83344,889,8,2,12
19462418,62920,40082,8,2,1
97521376,315134,13055,9,2,2
77417985,250770,889,6,2,12
18927669,61245,15227,9,2,1
73399836,237582,6547,7,2,13
1495761,5182,1575,9,2,25
72860453,235784,14227,7,2,13
27441991,88933,974,8,2,1
96830182,312803,10620,10,2,26
34826974,112996,13667,9,2,1
12796291,41605,35111,7,2,1
34929551,113349,801,10,2,26
47706059,154890,481,7,2,224
70809645,229192,1535,8,2,37
7900304,25830,145,7,3,9
82119920,265862,16353,7,2,13
5229303,17200,1571,10,2,25
51029272,165413,4106,8,2,1
108453890,350890,2961,6,2,1
82845600,268257,249,10,2,167
65879153,213231,1,10,2,26
70478482,228088,5630,5,2,11
12021437,39079,249,8,2,167
42710644,138492,36023,4,4,4
9518549,31074,11887,8,2,13
69832046,225926,50,9,2,24
52742143,171085,759,9,2,1
20759674,67212,4039,7,2,50
9168344,29927,17549,6,2,12
21254760,68753,2508,8,2,12
90216249,291535,1000,7,2,42
85940223,277894,31043,9,2,12
77702749,251620,39741,7,2,1
98662579,318812,39587,8,2,13
13551596,44047,14713,9,2,13
27870704,90295,31757,8,2,1
46506953,150899,10620,7,2,26
66505735,215268,34096,10,2,12
39763975,129206,37999,8,2,12
79523401,257548,210,8,3,74
54453040,176597,33926,9,3,8
91072197,294255,14713,6,6,0
89682615,289876,2144,8,2,1
23056573,74602,31988,9,2,13
40554221,131583,38672,4,2,1
88609055,286365,37430,10,2,24
44650671,144907,6864,9,2,2
103589493,334836,431,10,2,1
20561764,66541,8525,7,2,12
21406536,69233,2167,10,2,23
75887054,245752,5630,8,2,11
109113355,353055,28891,9,2,25
35466428,115074,37760,7,2,1
26311231,85305,38234,9,2,1
25181420,81716,1887,5,2,24
13102697,42613,355,8,2,24
53260267,172735,101,7,2,13
94072720,304003,21273,10,2,12
41915723,135844,37520,7,2,24
71848109,232494,36833,6,2,1
58150052,188603,11771,7,2,25
41087157,133236,31988,6,2,13
47395100,153840,23281,8,2,11
23461653,75981,10793,9,2,22
3525734,11690,9465,10,2,1
106179504,343300,28825,8,2,12
52652198,170799,14131,8,2,12
55986690,181706,5597,8,3,8
55304759,179467,30,7,2,26
96891950,312999,527,5,6,0
70228780,227298,39587,8,2,13
28056285,90880,14227,9,2,13
46097009,149493,20583,7,2,25
38980519,126619,6211,6,2,11
22969162,74283,10620,7,2,26
86544892,279772,1,10,2,26
16282414,52816,870,9,2,2
105541793,341265,15039,8,2,1
39621570,128711,974,9,2,1
39669641,128864,31964,7,2,13
99509249,321540,1092,6,2,1
1076704,3653,357,8,2,4
5140957,16906,2293,7,2,1
45793850,148471,42423,7,2,1
22174754,71745,16419,8,2,49
25434320,82491,24919,8,2,1
22218071,71910,22763,8,2,1
57486502,186500,8888,8,2,1
25838017,83799,31964,1,2,13
65507740,212004,33983,9,2,13
46189883,149844,530,9,2,46
30937606,100254,21067,1,2,12
79664444,258037,2144,7,2,1
7897282,25820,20,8,2,220
86911430,281009,20,9,2,220
43892561,142391,50,9,2,24
51169320,165825,1367,9,2,1
64332101,208291,8171,5,2,1
2027852,6879,18671,3,2,12
51026353,165404,66,4,4,3
97556772,315257,14741,9,2,12
14888101,48337,6211,9,2,11
16929301,54836,32182,10,2,12
82802791,268120,28891,10,2,25
648971,2173,384,7,2,13
78068844,252689,13667,7,2,1
51048730,165479,9367,9,2,12
42728159,138539,1535,10,2,37
65630787,212405,1292,8,2,5
19308968,62407,16656,5,2,1
29753034,96418,513,7,2,1
42065495,136337,2403,5,2,12
38762077,125888,25365,8,2,1
84428794,273163,31043,8,2,12
90803493,293389,1535,7,3,20
64544908,208936,28121,5,2,13
25915194,84054,4107,9,2,1
62893877,203790,13411,7,2,1
3400276,11277,9926,1,4,0
27491772,89103,21273,8,2,12
86208098,278702,2034,8,2,24
37049562,120336,16904,8,2,1
1877445,6383,1575,9,2,25
93396198,301803,597,8,2,1
69720598,225503,759,9,2,1
85720611,277220,2685,9,2,3
53987300,175027,32182,9,2,12
80888929,261916,30,10,2,26
91647100,296116,1972,8,2,26
24489549,79418,1535,10,2,37
75941151,245919,8525,8,2,12
11784841,38306,18671,7,2,12
90118115,291208,30,6,2,26
29177051,94543,2890,5,2,1
57178449,185483,10793,8,2,22
49163163,159437,37520,6,2,24
94200076,304413,32182,3,2,12
68776685,222505,27989,8,2,13
81547260,264006,355,8,2,24
93291258,301390,899,6,2,1
37089084,120484,13667,10,2,1
37915788,123095,12117,8,2,1
15954148,51834,33926,8,2,12
79401581,257117,2333,8,3,20
81576703,264097,35851,8,2,1
35632762,115628,9834,6,2,13
40497092,131403,284,4,2,12
25679787,83293,1535,8,3,4
44287861,143715,14741,8,2,12
105183372,340008,1575,9,2,25
77570555,251284,895,4,2,1
15035266,48809,2026,9,2,52
24062686,78061,28121,9,2,13
12900363,41960,28979,8,2,12
20271521,65503,14713,7,1,3
67909809,219686,31964,7,2,13
31797517,103112,1575,10,2,25
34590818,112224,35960,5,2,1
68167589,220550,4793,6,2,1
66852980,216332,1292,5,2,5
20980973,67958,1535,4,4,0
4952561,16362,1985,10,2,74
82164123,266010,20583,9,2,25
74172989,240127,15911,7,2,12
8496088,27743,38408,8,2,25
44017022,142829,15335,7,2,1
34614305,112306,967,8,2,109
28905261,93705,35503,9,2,12
102163732,330125,1571,8,2,25
7392145,24222,12695,8,2,2
70981178,229755,242,7,2,13
96652257,312302,1178,8,2,3
76725472,248557,31580,8,2,13
104583298,337992,5630,10,2,11
17150210,55620,41468,6,2,3
44774979,145311,530,6,2,46
100547214,324833,31964,7,2,13
49123520,159339,1,10,2,26
87650145,283387,10620,10,2,26
82427208,266919,10012,8,2,12
60858068,197200,50,5,2,24
17466907,56695,40028,8,1,7
58058885,188297,11979,10,2,1
15096528,49008,464,7,2,1
100996652,326276,25835,8,1,3
62234526,201619,10620,8,2,26
55262094,179340,14713,5,2,13
61864503,200405,4106,9,2,1
86306973,279034,31964,6,2,13
52145667,169174,6547,10,2,13
61584030,199447,10521,10,2,13
52553237,170476,540,8,2,6
47450196,154035,6547,10,2,13
15302520,49664,36125,8,2,1
59507233,192840,895,7,2,1
86033520,278162,37430,8,2,24
109015453,352750,31964,8,4,5
35581508,115463,2144,10,2,1
17463087,56680,32615,7,2,12
101120233,326677,23281,9,1,7
44778480,145321,2661,7,2,1
79338366,256924,10793,8,2,22
6006617,19703,37430,8,2,24
66014415,213671,10155,7,2,13
105848604,342162,19163,9,2,10
32341022,104942,481,6,2,224
87789234,283786,1437,8,2,1
87783550,283786,2043,8,2,73
35954904,116703,39741,10,2,1
13278604,43178,2581,6,2,25
57461772,186427,37897,2,2,1
61289025,198550,31297,8,2,1
31246464,101282,35228,6,2,1
105010499,339413,20509,8,2,10
72166006,233580,11543,4,2,1
27200615,88159,32615,10,2,12
6428969,21069,34096,7,2,12
96618502,312194,25157,7,2,12
67830308,219444,16049,6,2,24
92325334,298148,1292,7,3,2
91939925,297009,36999,9,2,6
108593932,351331,28623,8,2,12
59464333,192687,20,4,4,164
86152430,278516,31043,9,2,12
88813129,286968,37430,9,1,13
36403538,118225,35608,7,2,1
20785788,67308,32615,9,2,12
76661816,248380,17643,8,2,1
66588144,215519,1292,4,4,3
30655353,99342,513,7,2,1
45723878,148274,4654,8,2,24
7290921,23911,355,7,2,24
75704386,245131,322,6,2,12
87990799,284338,16049,10,2,24
20944784,67834,25681,8,2,12
8939309,29225,431,10,2,1
16940060,54882,4896,7,2,26
29638194,96057,597,9,2,1
1766634,6033,30,7,2,26
63141268,204643,4654,8,2,24
90359821,292010,157,5,2,26
10460031,34091,14131,8,1,6
71368889,230969,1575,10,2,25
9872487,32164,467,7,4,3
98965986,319779,1120,7,2,1
36485339,118492,19163,7,2,10
99934339,322889,11979,9,2,1
21464793,69422,2581,8,2,25
34314087,111288,889,9,2,12
7067143,23183,801,9,2,26
85946336,277912,31163,7,2,12
14451053,46945,16157,9,2,12
94415986,305059,17641,10,2,1
94002529,303776,20,7,2,220
76740753,248601,31163,7,2,12
50513276,163778,7711,10,2,1
54688767,177390,355,7,2,24
28297187,91716,19163,9,2,10
10202192,33251,4654,9,2,24
20431368,66061,13601,6,2,22
85563790,276765,37779,10,2,12
108716166,351722,40359,8,2,12
66684054,215775,33836,4,4,0
3778077,12504,9253,10,2,24
19122331,61840,34096,9,2,12
26431684,85632,14713,9,2,13
101283971,327207,37349,5,2,12
71841493,232480,30,8,2,26
90692194,293001,15335,8,2,1
97431042,314850,1313,7,2,50
61585482,199456,1535,10,2,37
75463019,244342,25835,7,2,24
1890268,6432,28121,7,2,13
104092164,336521,25429,6,2,10
43630437,141523,166,7,2,26
82671686,267735,8525,7,2,12
16940979,54887,50,4,4,2
49231122,159642,437,10,2,1
35040254,113694,23273,10,2,22
37594802,122115,5630,8,2,11
39190348,127275,5719,1,2,2
2627425,8860,20509,8,2,10
10683185,34775,14131,10,2,12
18133776,58731,17121,8,2,1
46174565,149780,14289,6,2,13
54632628,177213,28891,9,2,25
107694190,348420,5205,9,2,1
